shipping_id,order_id,delivery_status,shipping_date,return_date
813,813,Delivered,2026-01-03,
814,814,Delivered,2025-06-15,
815,815,Delivered,2024-09-27,
816,816,Returned,2025-11-21,2025-09-14
817,817,Delivered,2024-12-10,
818,818,Delivered,2025-12-27,
819,819,Shipped,2025-09-21,
820,820,Shipped,2025-01-11,
821,821,Delivered,2025-10-17,
822,822,Delivered,2024-10-31,
823,823,Delivered,2025-07-25,
824,824,Delivered,2025-12-04,
825,825,Delivered,2026-05-05,
826,826,Delivered,2025-10-22,
827,827,Delivered,2026-01-28,
828,828,Shipped,2025-02-16,
829,829,Pending,2024-12-19,
830,830,Delivered,2025-04-25,
831,831,Delivered,2025-07-14,
832,832,Pending,2026-01-03,
833,833,Delivered,2025-12-20,
834,834,Shipped,2026-04-01,
835,835,Delivered,2024-11-06,
836,836,Delivered,2025-10-26,
837,837,Returned,2025-04-17,2026-04-11
838,838,Delivered,2026-01-07,
839,839,Returned,2025-11-24,2026-01-11
840,840,Delivered,2025-11-03,
841,841,Delivered,2025-11-30,
842,842,Delivered,2024-09-05,
843,843,Shipped,2024-07-10,
844,844,Delivered,2026-03-11,
845,845,Delivered,2026-04-09,
846,846,Delivered,2025-02-03,
847,847,Delivered,2024-08-14,
848,848,Shipped,2025-04-19,
849,849,Delivered,2026-03-20,
850,850,Delivered,2025-08-09,
851,851,Delivered,2024-09-06,
852,852,Delivered,2024-09-27,
853,853,Delivered,2026-03-05,
854,854,Shipped,2026-03-15,
855,855,Delivered,2024-07-09,
856,856,Delivered,2026-03-31,
857,857,Delivered,2025-10-27,
858,858,Delivered,2026-03-23,
859,859,Delivered,2024-12-21,
860,860,Delivered,2024-09-30,
861,861,Pending,2024-09-17,
862,862,Shipped,2026-04-04,
863,863,Delivered,2024-08-01,
864,864,Shipped,2025-09-26,
865,865,Delivered,2024-12-31,
866,866,Shipped,2024-10-30,
867,867,Pending,2025-01-15,
868,868,Delivered,2024-12-04,
869,869,Delivered,2024-07-05,
870,870,Delivered,2025-12-31,
871,871,Delivered,2025-06-09,
872,872,Delivered,2024-09-06,
873,873,Shipped,2025-10-22,
874,874,Delivered,2025-08-31,
875,875,Delivered,2025-08-17,
876,876,Delivered,2025-09-30,
877,877,Delivered,2024-08-22,
878,878,Delivered,2024-10-28,
879,879,Returned,2025-07-16,2025-11-19
880,880,Shipped,2026-03-02,
881,881,Cancelled,2025-07-06,
882,882,Delivered,2026-03-29,
883,883,Shipped,2025-11-28,
884,884,Delivered,2025-10-24,
885,885,Delivered,2025-06-11,
886,886,Delivered,2026-05-21,
887,887,Pending,2025-07-05,
888,888,Delivered,2025-12-31,
889,889,Delivered,2024-11-30,
890,890,Delivered,2024-09-22,
891,891,Delivered,2024-10-01,
892,892,Delivered,2025-09-25,
893,893,Pending,2024-09-11,
894,894,Delivered,2024-07-02,
895,895,Returned,2025-03-18,2025-10-27
896,896,Shipped,2026-04-18,
897,897,Delivered,2024-08-24,
898,898,Delivered,2026-01-26,
899,899,Delivered,2026-02-08,
900,900,Delivered,2024-08-29,
901,901,Delivered,2025-05-05,
902,902,Delivered,2024-09-27,
903,903,Pending,2025-02-28,
904,904,Delivered,2026-05-18,
905,905,Delivered,2026-03-19,
906,906,Delivered,2025-02-02,
907,907,Delivered,2024-11-05,
908,908,Delivered,2025-02-21,
909,909,Shipped,2026-02-02,
910,910,Delivered,2024-10-31,
911,911,Delivered,2025-02-12,
912,912,Pending,2024-11-25,
913,913,Returned,2026-05-27,2025-08-02
914,914,Returned,2024-06-29,2026-02-05
915,915,Shipped,2024-09-18,
916,916,Shipped,2025-07-12,
917,917,Delivered,2025-07-26,
918,918,Pending,2025-02-22,
919,919,Delivered,2024-07-18,
920,920,Shipped,2024-08-18,
921,921,Delivered,2025-01-18,
922,922,Shipped,2024-07-02,
923,923,Delivered,2026-05-21,
924,924,Delivered,2025-07-22,
925,925,Delivered,2025-05-03,
926,926,Delivered,2025-08-13,
927,927,Delivered,2024-06-27,
928,928,Delivered,2025-01-28,
929,929,Delivered,2026-02-24,
930,930,Shipped,2025-07-18,
931,931,Pending,2024-07-11,
932,932,Shipped,2025-11-15,
933,933,Delivered,2025-02-11,
934,934,Shipped,2024-12-21,
935,935,Delivered,2026-04-21,
936,936,Cancelled,2026-04-14,
937,937,Delivered,2024-11-07,
938,938,Delivered,2026-05-07,
939,939,Pending,2024-09-25,
940,940,Returned,2025-11-16,2025-10-24
941,941,Pending,2024-12-15,
942,942,Pending,2026-01-10,
943,943,Pending,2024-11-26,
944,944,Pending,2025-04-26,
945,945,Shipped,2025-12-12,
946,946,Pending,2025-02-23,
947,947,Delivered,2026-02-24,
948,948,Shipped,2024-08-25,
949,949,Delivered,2024-07-11,
950,950,Delivered,2026-03-12,
951,951,Delivered,2025-10-24,
952,952,Delivered,2025-12-31,
953,953,Delivered,2026-04-28,
954,954,Delivered,2026-01-07,
955,955,Delivered,2026-04-20,
956,956,Shipped,2025-02-16,
957,957,Shipped,2026-03-23,
958,958,Delivered,2025-05-25,
959,959,Delivered,2025-04-09,
960,960,Delivered,2025-06-21,
961,961,Delivered,2026-05-31,
962,962,Delivered,2025-02-05,
963,963,Shipped,2024-07-15,
964,964,Delivered,2026-03-20,
965,965,Delivered,2024-12-08,
966,966,Delivered,2025-01-28,
967,967,Delivered,2024-11-24,
968,968,Shipped,2026-04-20,
969,969,Delivered,2025-07-02,
970,970,Shipped,2024-07-31,
971,971,Delivered,2026-05-04,
972,972,Delivered,2026-05-09,
973,973,Delivered,2025-04-02,
974,974,Delivered,2025-01-12,
975,975,Pending,2026-05-27,
976,976,Delivered,2024-09-09,
977,977,Shipped,2024-07-12,
978,978,Delivered,2025-01-02,
979,979,Shipped,2025-12-23,
980,980,Pending,2026-06-10,
981,981,Delivered,2024-08-30,
982,982,Returned,2025-03-11,2025-12-22
983,983,Delivered,2024-11-29,
984,984,Delivered,2024-11-25,
985,985,Delivered,2025-01-05,
986,986,Delivered,2025-07-26,
987,987,Delivered,2025-11-30,
988,988,Delivered,2024-07-19,
989,989,Delivered,2025-01-08,
990,990,Pending,2025-12-13,
991,991,Shipped,2024-07-16,
992,992,Delivered,2025-11-24,
993,993,Pending,2025-01-07,
994,994,Delivered,2024-07-08,
995,995,Pending,2025-07-08,
996,996,Delivered,2024-12-27,
997,997,Delivered,2024-07-22,
998,998,Delivered,2025-01-04,
999,999,Delivered,2025-10-24,
1000,1000,Delivered,2025-09-16,
1001,1001,Delivered,2024-07-19,
1002,1002,Delivered,2024-10-06,
1003,1003,Shipped,2026-01-02,
1004,1004,Pending,2026-01-27,
1005,1005,Delivered,2026-05-26,
1006,1006,Delivered,2025-03-23,
1007,1007,Delivered,2024-09-10,
1008,1008,Delivered,2024-08-06,
1009,1009,Delivered,2024-08-27,
1010,1010,Delivered,2025-08-18,
1011,1011,Delivered,2024-07-01,
1012,1012,Returned,2025-09-01,2025-08-26
1013,1013,Delivered,2025-10-18,
1014,1014,Delivered,2026-06-08,
1015,1015,Delivered,2025-05-31,
1016,1016,Delivered,2025-12-25,
1017,1017,Delivered,2026-04-28,
1018,1018,Delivered,2024-10-18,
1019,1019,Delivered,2026-02-26,
1020,1020,Returned,2024-09-24,2025-09-13
1021,1021,Delivered,2025-05-17,
1022,1022,Shipped,2026-02-08,
1023,1023,Returned,2025-10-24,2025-08-12
1024,1024,Delivered,2025-12-05,
1025,1025,Delivered,2025-12-05,
1026,1026,Delivered,2024-11-10,
1027,1027,Delivered,2024-11-04,
1028,1028,Delivered,2024-12-08,
1029,1029,Delivered,2025-05-12,
1030,1030,Delivered,2025-04-24,
1031,1031,Shipped,2024-11-14,
1032,1032,Delivered,2026-04-22,
1033,1033,Delivered,2024-12-21,
1034,1034,Delivered,2025-11-03,
1035,1035,Pending,2025-06-02,
1036,1036,Delivered,2025-09-19,
1037,1037,Delivered,2026-02-24,
1038,1038,Delivered,2024-10-22,
1039,1039,Delivered,2025-03-21,
1040,1040,Delivered,2024-07-20,
1041,1041,Delivered,2026-02-11,
1042,1042,Delivered,2024-08-07,
1043,1043,Delivered,2024-10-29,
1044,1044,Returned,2024-08-15,2025-11-13
1045,1045,Delivered,2024-10-30,
1046,1046,Delivered,2026-01-09,
1047,1047,Delivered,2026-04-29,
1048,1048,Cancelled,2024-11-16,
1049,1049,Delivered,2025-05-09,
1050,1050,Delivered,2026-03-28,
1051,1051,Delivered,2025-02-04,
1052,1052,Delivered,2025-04-10,
1053,1053,Shipped,2024-11-20,
1054,1054,Delivered,2024-12-04,
1055,1055,Pending,2024-06-12,
1056,1056,Delivered,2025-10-10,
1057,1057,Delivered,2025-09-14,
1058,1058,Delivered,2025-08-31,
1059,1059,Delivered,2024-09-19,
1060,1060,Delivered,2026-01-07,
1061,1061,Delivered,2025-05-03,
1062,1062,Delivered,2025-06-11,
1063,1063,Pending,2024-11-08,
1064,1064,Shipped,2025-06-14,
1065,1065,Shipped,2026-01-23,
1066,1066,Delivered,2024-07-09,
1067,1067,Delivered,2025-07-16,
1068,1068,Shipped,2026-02-26,
1069,1069,Delivered,2024-06-19,
1070,1070,Delivered,2024-09-09,
1071,1071,Delivered,2026-03-25,
1072,1072,Shipped,2025-05-26,
1073,1073,Delivered,2025-07-02,
1074,1074,Shipped,2026-04-01,
1075,1075,Cancelled,2025-05-18,
1076,1076,Delivered,2025-09-12,
1077,1077,Delivered,2026-03-01,
1078,1078,Delivered,2026-01-25,
1079,1079,Delivered,2026-03-11,
1080,1080,Delivered,2024-12-04,
1081,1081,Delivered,2025-07-25,
1082,1082,Delivered,2025-02-27,
1083,1083,Shipped,2026-02-12,
1084,1084,Returned,2025-07-17,2026-05-15
1085,1085,Pending,2024-09-27,
1086,1086,Delivered,2025-10-30,
1087,1087,Cancelled,2025-08-03,
1088,1088,Delivered,2025-03-01,
1089,1089,Pending,2026-03-23,
1090,1090,Delivered,2025-07-05,
1091,1091,Pending,2025-11-03,
1092,1092,Shipped,2025-07-25,
1093,1093,Delivered,2026-02-18,
1094,1094,Delivered,2024-10-09,
1095,1095,Pending,2025-04-08,
1096,1096,Delivered,2025-12-03,
1097,1097,Delivered,2025-07-10,
1098,1098,Delivered,2024-08-16,
1099,1099,Shipped,2026-02-13,
1100,1100,Returned,2026-02-16,2026-01-24
1101,1101,Pending,2026-01-22,
1102,1102,Delivered,2026-05-14,
1103,1103,Delivered,2025-12-19,
1104,1104,Delivered,2024-12-03,
1105,1105,Shipped,2024-08-22,
1106,1106,Delivered,2024-06-27,
1107,1107,Shipped,2025-04-01,
1108,1108,Delivered,2026-05-26,
1109,1109,Shipped,2025-04-27,
1110,1110,Shipped,2025-01-18,
1111,1111,Delivered,2025-01-22,
1112,1112,Pending,2025-09-23,
1113,1113,Pending,2025-07-11,
1114,1114,Shipped,2025-11-01,
1115,1115,Delivered,2025-07-10,
1116,1116,Delivered,2025-06-27,
1117,1117,Delivered,2025-09-10,
1118,1118,Delivered,2025-03-03,
1119,1119,Delivered,2024-12-06,
1120,1120,Delivered,2024-09-13,
1121,1121,Pending,2026-01-26,
1122,1122,Delivered,2024-08-20,
1123,1123,Delivered,2024-10-27,
1124,1124,Delivered,2026-03-06,
1125,1125,Delivered,2026-04-15,
1126,1126,Shipped,2025-08-22,
1127,1127,Delivered,2026-05-11,
1128,1128,Delivered,2026-03-08,
1129,1129,Delivered,2025-08-17,
1130,1130,Delivered,2025-03-12,
1131,1131,Delivered,2025-09-17,
1132,1132,Delivered,2025-05-07,
1133,1133,Shipped,2025-10-14,
1134,1134,Delivered,2026-04-26,
1135,1135,Delivered,2025-07-08,
1136,1136,Delivered,2025-06-16,
1137,1137,Delivered,2025-12-01,
1138,1138,Pending,2026-02-28,
1139,1139,Delivered,2025-01-22,
1140,1140,Shipped,2025-11-30,
1141,1141,Delivered,2025-08-12,
1142,1142,Delivered,2025-05-12,
1143,1143,Delivered,2026-01-19,
1144,1144,Delivered,2024-06-21,
1145,1145,Delivered,2025-09-14,
1146,1146,Delivered,2025-09-07,
1147,1147,Delivered,2026-04-11,
1148,1148,Delivered,2025-04-17,
1149,1149,Delivered,2025-04-01,
1150,1150,Shipped,2025-11-07,
1151,1151,Delivered,2025-10-12,
1152,1152,Delivered,2025-05-13,
1153,1153,Delivered,2026-04-25,
1154,1154,Delivered,2026-04-23,
1155,1155,Pending,2025-02-28,
1156,1156,Returned,2025-09-27,2026-05-17
1157,1157,Delivered,2025-03-30,
1158,1158,Shipped,2025-06-19,
1159,1159,Delivered,2024-08-22,
1160,1160,Delivered,2026-02-15,
1161,1161,Delivered,2024-08-03,
1162,1162,Delivered,2024-06-22,
1163,1163,Delivered,2026-03-10,
1164,1164,Delivered,2026-02-27,
1165,1165,Delivered,2025-06-03,
1166,1166,Returned,2025-03-18,2026-02-11
1167,1167,Pending,2025-04-29,
1168,1168,Delivered,2025-09-25,
1169,1169,Shipped,2024-08-04,
1170,1170,Delivered,2026-02-15,
1171,1171,Delivered,2024-07-03,
1172,1172,Pending,2024-10-07,
1173,1173,Delivered,2025-09-02,
1174,1174,Shipped,2025-10-23,
1175,1175,Delivered,2025-02-11,
1176,1176,Pending,2026-05-09,
1177,1177,Returned,2025-05-19,2026-03-10
1178,1178,Delivered,2026-04-10,
1179,1179,Shipped,2024-08-07,
1180,1180,Delivered,2025-01-10,
1181,1181,Delivered,2025-10-10,
1182,1182,Delivered,2025-04-06,
1183,1183,Delivered,2025-08-16,
1184,1184,Delivered,2026-03-16,
1185,1185,Delivered,2024-10-05,
1186,1186,Delivered,2025-12-30,
1187,1187,Pending,2025-11-24,
1188,1188,Delivered,2024-11-01,
1189,1189,Pending,2024-10-21,
1190,1190,Returned,2025-05-27,2025-10-23
1191,1191,Delivered,2025-06-18,
1192,1192,Delivered,2026-03-28,
1193,1193,Delivered,2025-04-18,
1194,1194,Delivered,2025-12-04,
1195,1195,Delivered,2024-08-18,
1196,1196,Delivered,2025-05-09,
1197,1197,Delivered,2025-05-08,
1198,1198,Delivered,2025-12-28,
1199,1199,Delivered,2025-11-07,
1200,1200,Shipped,2025-05-11,
1201,1201,Delivered,2025-05-16,
1202,1202,Pending,2024-07-19,
1203,1203,Delivered,2026-01-16,
1204,1204,Delivered,2026-01-30,
1205,1205,Delivered,2025-02-15,
1206,1206,Delivered,2024-11-22,
1207,1207,Cancelled,2024-11-12,
1208,1208,Pending,2025-05-31,
1209,1209,Delivered,2025-06-27,
1210,1210,Returned,2024-11-10,2026-05-02
1211,1211,Shipped,2024-09-11,
1212,1212,Delivered,2025-01-03,
1213,1213,Pending,2026-02-19,
1214,1214,Shipped,2025-03-24,
1215,1215,Delivered,2025-06-12,
1216,1216,Shipped,2025-12-18,
1217,1217,Delivered,2025-11-02,
1218,1218,Shipped,2025-11-11,
1219,1219,Delivered,2026-05-08,
1220,1220,Delivered,2025-09-25,
1221,1221,Pending,2025-06-15,
1222,1222,Delivered,2025-05-29,
1223,1223,Delivered,2024-10-14,
1224,1224,Delivered,2025-09-10,
1225,1225,Delivered,2026-05-25,
1226,1226,Delivered,2024-12-02,
1227,1227,Delivered,2026-04-28,
1228,1228,Delivered,2024-12-07,
1229,1229,Pending,2024-06-21,
1230,1230,Cancelled,2026-01-25,
1231,1231,Delivered,2024-06-28,
1232,1232,Delivered,2026-05-28,
1233,1233,Returned,2026-04-18,2025-09-21
1234,1234,Delivered,2026-01-01,
1235,1235,Delivered,2024-08-24,
1236,1236,Delivered,2026-01-07,
1237,1237,Delivered,2025-08-05,
1238,1238,Delivered,2026-03-09,
1239,1239,Delivered,2025-11-21,
1240,1240,Delivered,2026-05-09,
1241,1241,Delivered,2024-09-19,
1242,1242,Delivered,2024-11-04,
1243,1243,Delivered,2024-11-06,
1244,1244,Delivered,2025-07-31,
1245,1245,Delivered,2025-08-14,
1246,1246,Delivered,2024-10-05,
1247,1247,Delivered,2025-02-10,
1248,1248,Delivered,2026-05-19,
1249,1249,Delivered,2024-09-20,
1250,1250,Delivered,2025-11-08,
1251,1251,Delivered,2025-11-18,
1252,1252,Delivered,2024-08-15,
1253,1253,Delivered,2025-01-03,
1254,1254,Shipped,2025-03-06,
1255,1255,Delivered,2025-01-05,
1256,1256,Delivered,2025-05-26,
1257,1257,Delivered,2025-11-05,
1258,1258,Delivered,2026-02-13,
1259,1259,Delivered,2025-05-15,
1260,1260,Delivered,2024-12-17,
1261,1261,Pending,2024-08-13,
1262,1262,Pending,2024-07-10,
1263,1263,Delivered,2024-09-21,
1264,1264,Pending,2026-01-11,
1265,1265,Delivered,2025-06-02,
1266,1266,Shipped,2025-02-20,
1267,1267,Delivered,2025-04-26,
1268,1268,Delivered,2025-08-15,
1269,1269,Delivered,2025-07-25,
1270,1270,Delivered,2024-11-27,
1271,1271,Pending,2025-04-18,
1272,1272,Delivered,2024-07-25,
1273,1273,Delivered,2026-05-01,
1274,1274,Delivered,2025-01-11,
1275,1275,Delivered,2024-11-04,
1276,1276,Delivered,2025-11-29,
1277,1277,Shipped,2025-10-21,
1278,1278,Delivered,2025-10-16,
1279,1279,Delivered,2026-05-27,
1280,1280,Delivered,2025-05-15,
1281,1281,Delivered,2024-11-06,
1282,1282,Delivered,2024-10-08,
1283,1283,Pending,2024-10-13,
1284,1284,Delivered,2026-04-01,
1285,1285,Delivered,2026-01-22,
1286,1286,Delivered,2025-10-26,
1287,1287,Delivered,2024-11-07,
1288,1288,Shipped,2024-09-14,
1289,1289,Pending,2025-07-07,
1290,1290,Delivered,2026-02-28,
1291,1291,Delivered,2024-07-24,
1292,1292,Shipped,2026-04-23,
1293,1293,Delivered,2025-09-24,
1294,1294,Shipped,2025-11-29,
1295,1295,Shipped,2024-06-10,
1296,1296,Delivered,2024-08-28,
1297,1297,Delivered,2026-05-06,
1298,1298,Delivered,2026-02-15,
1299,1299,Delivered,2024-09-16,
1300,1300,Delivered,2025-09-26,
1301,1301,Delivered,2025-12-12,
1302,1302,Delivered,2025-01-18,
1303,1303,Delivered,2024-10-13,
1304,1304,Delivered,2026-01-12,
1305,1305,Delivered,2025-06-19,
1306,1306,Delivered,2026-04-12,
1307,1307,Delivered,2025-03-10,
1308,1308,Shipped,2026-02-23,
1309,1309,Delivered,2026-01-14,
1310,1310,Delivered,2026-03-27,
1311,1311,Delivered,2024-07-16,
1312,1312,Delivered,2026-05-02,
1313,1313,Returned,2024-07-03,2025-06-12
1314,1314,Delivered,2025-04-28,
1315,1315,Pending,2024-11-11,
1316,1316,Delivered,2024-11-20,
1317,1317,Delivered,2025-12-19,
1318,1318,Delivered,2024-07-15,
1319,1319,Delivered,2024-09-12,
1320,1320,Shipped,2025-06-28,
1321,1321,Delivered,2024-09-05,
1322,1322,Delivered,2026-04-04,
1323,1323,Delivered,2025-03-25,
1324,1324,Pending,2025-03-18,
1325,1325,Shipped,2025-01-10,
1326,1326,Delivered,2024-12-28,
1327,1327,Delivered,2025-05-25,
1328,1328,Shipped,2025-09-03,
1329,1329,Delivered,2026-05-13,
1330,1330,Delivered,2024-07-09,
1331,1331,Shipped,2025-09-18,
1332,1332,Delivered,2024-08-29,
1333,1333,Delivered,2025-11-22,
1334,1334,Delivered,2024-12-26,
1335,1335,Returned,2026-03-14,2025-07-11
1336,1336,Returned,2026-01-20,2026-05-16
1337,1337,Delivered,2025-06-24,
1338,1338,Delivered,2026-04-18,
1339,1339,Shipped,2024-09-29,
1340,1340,Shipped,2026-01-17,
1341,1341,Delivered,2026-01-22,
1342,1342,Delivered,2024-11-29,
1343,1343,Delivered,2024-09-12,
1344,1344,Delivered,2025-12-22,
1345,1345,Delivered,2025-11-13,
1346,1346,Delivered,2025-09-24,
1347,1347,Shipped,2025-12-04,
1348,1348,Shipped,2025-05-18,
1349,1349,Delivered,2026-03-20,
1350,1350,Pending,2026-02-02,
1351,1351,Delivered,2024-08-27,
1352,1352,Shipped,2026-01-22,
1353,1353,Delivered,2025-02-04,
1354,1354,Delivered,2024-11-05,
1355,1355,Delivered,2025-06-14,
1356,1356,Delivered,2024-08-28,
1357,1357,Delivered,2025-10-14,
1358,1358,Shipped,2025-11-21,
1359,1359,Delivered,2024-09-28,
1360,1360,Returned,2025-06-25,2026-01-10
1361,1361,Delivered,2026-03-30,
1362,1362,Delivered,2025-01-21,
1363,1363,Cancelled,2025-11-08,
1364,1364,Returned,2024-07-10,2026-04-07
1365,1365,Shipped,2025-03-28,
1366,1366,Shipped,2024-10-05,
1367,1367,Delivered,2026-05-20,
1368,1368,Delivered,2025-03-15,
1369,1369,Pending,2025-08-14,
1370,1370,Delivered,2026-05-25,
1371,1371,Delivered,2024-12-30,
1372,1372,Delivered,2024-07-16,
1373,1373,Delivered,2025-04-04,
1374,1374,Delivered,2024-09-04,
1375,1375,Returned,2026-02-02,2026-03-25
1376,1376,Delivered,2025-10-04,
1377,1377,Delivered,2024-10-01,
1378,1378,Delivered,2026-04-11,
1379,1379,Delivered,2025-05-02,
1380,1380,Delivered,2025-11-24,
1381,1381,Delivered,2025-10-10,
1382,1382,Delivered,2026-02-02,
1383,1383,Delivered,2024-06-27,
1384,1384,Delivered,2025-01-15,
1385,1385,Shipped,2024-07-28,
1386,1386,Returned,2026-06-08,2025-07-22
1387,1387,Delivered,2025-08-25,
1388,1388,Delivered,2024-09-16,
1389,1389,Delivered,2025-07-11,
1390,1390,Shipped,2025-04-05,
1391,1391,Delivered,2024-09-06,
1392,1392,Delivered,2025-04-30,
1393,1393,Returned,2025-10-13,2025-12-26
1394,1394,Shipped,2025-04-27,
1395,1395,Delivered,2026-02-02,
1396,1396,Delivered,2026-03-19,
1397,1397,Delivered,2025-07-16,
1398,1398,Pending,2025-09-14,
1399,1399,Delivered,2025-03-15,
1400,1400,Delivered,2024-11-17,
1401,1401,Delivered,2025-07-25,
1402,1402,Delivered,2025-01-18,
1403,1403,Delivered,2025-10-31,
1404,1404,Delivered,2026-04-14,
1405,1405,Delivered,2025-01-14,
1406,1406,Delivered,2024-12-25,
1407,1407,Returned,2024-10-16,2025-06-27
1408,1408,Delivered,2024-11-12,
1409,1409,Delivered,2025-02-01,
1410,1410,Shipped,2026-02-07,
1411,1411,Delivered,2025-01-05,
1412,1412,Returned,2024-12-01,2025-08-31
1413,1413,Shipped,2024-09-13,
1414,1414,Pending,2024-10-21,
1415,1415,Delivered,2025-05-05,
1416,1416,Delivered,2025-09-13,
1417,1417,Delivered,2025-07-10,
1418,1418,Delivered,2025-06-17,
1419,1419,Delivered,2026-05-29,
1420,1420,Delivered,2025-02-08,
1421,1421,Returned,2025-09-19,2026-05-05
1422,1422,Delivered,2025-01-15,
1423,1423,Delivered,2025-10-08,
1424,1424,Delivered,2026-02-13,
1425,1425,Cancelled,2025-09-01,
1426,1426,Shipped,2024-08-21,
1427,1427,Delivered,2024-06-12,
1428,1428,Pending,2025-05-08,
1429,1429,Delivered,2025-10-04,
1430,1430,Delivered,2024-08-05,
1431,1431,Cancelled,2026-04-05,
1432,1432,Pending,2025-11-11,
1433,1433,Delivered,2025-04-27,
1434,1434,Delivered,2025-01-06,
1435,1435,Delivered,2024-08-13,
1436,1436,Delivered,2026-03-10,
1437,1437,Pending,2025-08-07,
1438,1438,Delivered,2024-12-03,
1439,1439,Returned,2025-03-15,2026-05-09
1440,1440,Delivered,2024-06-18,
1441,1441,Delivered,2025-07-01,
1442,1442,Shipped,2026-02-04,
1443,1443,Returned,2026-03-05,2026-01-12
1444,1444,Delivered,2024-07-17,
1445,1445,Pending,2026-06-09,
1446,1446,Delivered,2024-12-04,
1447,1447,Returned,2025-09-20,2025-09-22
1448,1448,Delivered,2025-12-26,
1449,1449,Delivered,2026-02-08,
1450,1450,Shipped,2025-03-27,
1451,1451,Shipped,2025-10-23,
1452,1452,Delivered,2026-04-04,
1453,1453,Returned,2024-12-09,2026-04-01
1454,1454,Delivered,2025-04-29,
1455,1455,Delivered,2025-05-01,
1456,1456,Delivered,2024-06-19,
1457,1457,Delivered,2024-06-11,
1458,1458,Delivered,2025-11-21,
1459,1459,Delivered,2025-07-28,
1460,1460,Delivered,2024-11-16,
1461,1461,Shipped,2026-04-20,
1462,1462,Delivered,2025-10-19,
1463,1463,Shipped,2024-10-11,
1464,1464,Delivered,2025-03-27,
1465,1465,Cancelled,2025-05-22,
1466,1466,Cancelled,2026-04-10,
1467,1467,Delivered,2024-11-18,
1468,1468,Delivered,2024-08-30,
1469,1469,Delivered,2026-02-13,
1470,1470,Delivered,2024-09-20,
1471,1471,Shipped,2026-03-29,
1472,1472,Shipped,2025-10-02,
1473,1473,Pending,2025-08-05,
1474,1474,Delivered,2024-09-24,
